Person ID,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
7394642,E12000001,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395230,E12000001,H,2,1,1,5,2,2,1,3,1,2,1,3,3,3,2
7394853,E12000001,H,2,1,2,6,2,2,1,2,1,1,7,9,3,-9,3
7394661,E12000001,H,4,1,1,5,1,2,1,2,1,2,1,8,2,3,4
7395206,E12000001,H,2,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7394708,E12000001,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7394684,E12000001,H,2,1,2,7,2,2,1,2,1,2,5,7,4,-9,2
7394489,E12000001,H,5,1,2,5,3,2,1,3,1,2,1,7,4,2,4
7394738,E12000001,H,2,1,2,6,2,2,1,2,1,2,5,6,9,-9,1
7394703,E12000001,H,2,1,1,7,2,2,1,3,1,2,1,4,3,2,2
7394707,E12000001,H,2,1,1,5,2,2,1,1,1,2,2,5,8,3,3
7394917,E12000001,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394862,E12000001,H,2,1,1,4,2,2,1,1,3,2,1,9,2,3,4
7395013,E12000001,H,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7395178,E12000001,H,2,1,2,6,2,2,1,2,1,2,1,3,12,1,2
7395192,E12000001,H,3,1,1,2,1,2,1,1,1,1,1,9,2,3,4
7394526,E12000001,H,1,1,1,4,1,2,1,1,1,1,3,4,2,-9,2
7395105,E12000001,H,5,1,2,5,1,2,1,1,1,2,3,4,2,-9,2
7394498,E12000001,H,2,1,1,3,2,2,1,1,1,1,1,7,8,3,4
7394861,E12000001,H,4,1,1,8,5,2,1,3,1,2,5,5,2,-9,3
7395075,E12000001,H,3,1,1,2,1,2,1,1,1,2,1,9,5,3,4
7394907,E12000001,H,2,1,1,6,2,2,1,3,1,2,3,5,3,-9,3
7394514,E12000001,H,3,1,2,3,1,2,1,3,1,2,8,9,8,-9,4
7394582,E12000001,H,2,1,1,5,2,2,1,2,1,1,1,5,4,3,3
7395017,E12000001,H,2,1,2,8,2,2,1,3,1,2,5,9,8,-9,4
7394864,E12000001,H,2,1,2,5,2,2,1,3,1,2,1,9,10,1,4
7395155,E12000001,H,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7395341,E12000001,H,2,1,2,2,1,2,1,1,1,2,1,2,2,3,1
7394671,E12000001,H,1,1,2,8,5,2,1,2,1,9,5,-9,-9,-9,4
7394601,E12000001,H,5,1,1,5,4,2,1,2,1,2,1,3,8,3,2
7394617,E12000001,H,2,1,1,7,2,2,1,2,1,2,1,8,6,3,3
7394975,E12000001,H,1,1,2,6,4,2,1,2,1,2,1,9,4,1,4
7395237,E12000001,H,1,1,1,4,4,2,2,2,1,2,1,3,9,3,2
7395325,E12000001,H,2,1,2,5,2,2,1,2,1,1,1,4,12,1,2
7395110,E12000001,H,1,1,1,4,1,2,1,3,1,2,8,9,5,-9,4
7395228,E12000001,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395184,E12000001,H,2,1,1,6,2,2,1,3,1,2,1,6,10,1,4
7395040,E12000001,H,1,1,1,2,1,2,1,1,1,1,2,3,10,3,2
7394572,E12000001,H,3,1,1,4,4,2,1,2,1,2,1,8,2,3,3
7394959,E12000001,H,2,1,1,4,2,2,1,1,1,1,2,5,3,3,3
7395267,E12000001,H,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7394784,E12000001,H,2,1,1,7,2,2,1,2,1,2,5,5,2,-9,3
7395071,E12000001,H,5,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7394925,E12000001,H,2,1,1,6,2,2,1,4,1,2,8,5,3,-9,1
7394955,E12000001,H,2,1,2,7,2,2,1,2,1,2,5,9,10,-9,1
7394878,E12000001,H,2,1,1,4,2,2,1,1,1,2,1,4,11,3,2
7394523,E12000001,H,2,1,1,4,1,2,1,1,1,2,1,8,6,4,3
7394618,E12000001,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394833,E12000001,H,5,1,2,2,1,1,1,2,1,2,4,1,4,2,2
7395328,E12000001,H,3,1,1,3,1,2,1,1,1,2,1,8,3,3,3
7395338,E12000001,H,2,1,1,5,2,2,1,2,1,2,1,4,9,3,2
7394980,E12000001,H,2,1,2,3,2,2,1,1,1,1,1,4,2,3,2
7394508,E12000001,H,5,1,2,2,1,2,1,1,1,1,1,6,11,3,4
7395246,E12000001,H,3,1,2,1,1,2,1,1,1,9,-9,-9,-9,-9,-9
7394556,E12000001,H,3,1,2,3,5,2,1,3,1,2,3,9,5,-9,4
7394687,E12000001,H,2,1,2,4,1,2,1,2,1,2,1,6,9,2,3
7394843,E12000001,H,2,1,2,2,1,2,1,1,1,1,6,-9,-9,-9,2
7394936,E12000001,H,2,1,2,5,2,1,1,5,1,1,6,9,8,-9,3
7394874,E12000001,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394520,E12000001,H,1,1,2,6,1,2,1,2,1,1,1,4,11,3,2
7395336,E12000001,H,1,1,1,7,5,2,1,3,1,1,5,1,3,-9,2
7395270,E12000001,H,5,1,2,2,1,1,1,1,1,2,4,9,5,1,2
7395266,E12000001,H,2,1,1,2,1,2,1,1,1,2,1,3,9,3,1
7394787,E12000001,H,1,1,1,5,4,2,1,1,1,2,1,2,8,4,2
7395212,E12000001,H,1,1,1,8,5,2,1,3,1,2,1,4,2,3,2
7394796,E12000001,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395239,E12000001,H,1,1,1,6,2,2,1,2,1,2,1,5,4,3,3
7395214,E12000001,H,1,1,1,8,3,2,1,4,1,2,5,5,8,-9,4
7394715,E12000001,H,2,1,1,5,2,2,1,2,1,1,1,3,8,3,2
7394760,E12000001,H,2,1,2,5,2,2,1,3,1,2,1,4,8,3,2
7395317,E12000001,H,2,1,1,5,2,2,1,2,1,1,1,3,4,3,2
7394697,E12000001,H,3,1,1,3,1,2,1,1,1,1,1,8,2,3,4
7394501,E12000001,H,2,1,2,7,2,2,1,2,1,2,5,2,10,-9,2
7394568,E12000001,H,-9,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7394550,E12000001,H,3,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394791,E12000001,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394849,E12000001,H,1,1,1,4,1,2,1,2,1,2,3,8,2,-9,4
7394976,E12000001,H,5,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7395286,E12000001,H,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7394615,E12000001,H,2,1,1,5,2,2,1,4,1,2,1,3,2,2,2
7394563,E12000001,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394953,E12000001,H,2,1,1,4,2,2,1,1,1,1,1,3,2,3,2
7395139,E12000001,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394677,E12000001,H,2,1,1,4,2,2,1,1,1,9,1,5,2,3,3
7394989,E12000001,H,5,1,2,4,4,2,1,1,1,2,1,2,11,3,1
7394904,E12000001,H,1,1,1,5,1,2,1,3,1,2,1,5,3,3,3
7395130,E12000001,H,1,1,1,7,4,2,1,3,1,2,5,9,9,-9,4
7394810,E12000001,H,2,1,2,7,2,2,1,1,1,2,5,8,2,-9,1
7394888,E12000001,H,2,1,2,8,2,2,1,4,1,2,5,9,5,-9,4
7394685,E12000001,H,5,1,2,2,1,1,1,2,1,2,4,7,4,1,2
7394625,E12000001,H,5,1,2,4,1,2,1,2,1,2,7,7,4,-9,4
7395076,E12000001,H,1,1,2,3,1,2,1,3,1,1,8,-9,-9,-9,4
7394993,E12000001,H,2,1,2,5,2,2,1,2,1,2,1,9,11,2,4
7395153,E12000001,H,2,1,1,6,2,2,1,3,1,2,8,5,3,-9,2
7395196,E12000001,H,2,1,1,5,2,2,1,5,1,2,8,8,4,-9,3
7395144,E12000001,H,2,1,1,8,2,2,1,5,1,2,5,5,2,-9,4
7394962,E12000001,H,2,1,2,5,2,2,1,2,1,2,1,1,4,2,1
7395043,E12000001,H,3,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394500,E12000001,H,2,1,2,5,2,2,1,2,1,2,1,4,9,3,2
7394859,E12000001,H,3,1,1,3,4,2,1,1,1,2,1,9,8,4,3
7394722,E12000001,H,1,1,2,7,5,2,1,3,1,2,5,9,4,-9,4
7394854,E12000001,H,1,1,1,3,1,2,2,2,1,2,1,8,2,3,4
7395226,E12000001,H,2,1,1,7,2,2,1,2,1,2,5,5,3,-9,3
7394567,E12000001,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395100,E12000001,H,3,1,1,5,5,2,1,2,1,1,2,5,3,3,3
7394855,E12000001,H,5,1,2,5,4,2,1,1,1,2,1,4,7,3,2
7394612,E12000001,H,2,1,1,7,2,2,1,2,1,2,5,9,8,-9,4
7395234,E12000001,H,2,1,1,1,1,1,2,1,3,2,-9,-9,-9,-9,-9
7394641,E12000001,H,1,1,1,5,1,2,1,1,1,1,3,-9,-9,-9,4
7395323,E12000001,H,3,1,2,2,1,1,1,1,1,2,4,-9,-9,-9,2
7395131,E12000001,H,5,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7395083,E12000001,H,5,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7394639,E12000001,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7394932,E12000001,H,1,1,1,5,4,2,1,2,1,1,2,9,8,4,4
7394571,E12000001,H,2,1,1,3,2,2,1,1,1,2,1,3,9,3,1
7395157,E12000001,H,2,1,2,5,2,2,1,3,1,2,8,2,4,-9,3
7395164,E12000001,H,1,1,2,8,5,2,1,2,1,2,5,9,2,-9,4
7395073,E12000001,H,1,1,1,5,1,2,1,4,1,2,8,6,12,-9,4
7394710,E12000001,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395148,E12000001,H,2,1,1,5,2,2,1,4,1,1,1,9,10,2,4
7394727,E12000001,H,2,1,1,8,2,2,1,3,1,2,5,8,6,-9,3
7394915,E12000001,H,2,1,1,6,2,2,1,2,1,9,2,9,12,3,4
7394620,E12000001,H,1,1,2,3,1,2,1,1,1,1,1,7,4,2,2
7394548,E12000001,H,2,1,2,7,2,2,1,2,1,2,5,9,5,-9,3
7394821,E12000001,H,2,1,2,3,2,2,2,1,3,4,7,4,12,-9,1
7395095,E12000001,H,2,1,1,3,2,2,1,1,1,1,9,5,2,-9,4
7394782,E12000001,H,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7395000,E12000001,H,1,1,2,3,1,2,1,3,1,2,8,-9,-9,-9,4
7394877,E12000001,H,3,1,2,2,1,2,1,3,1,1,1,9,5,2,4
7395198,E12000001,H,2,1,1,3,1,2,1,2,1,2,1,1,4,3,1
7394542,E12000001,H,1,1,2,8,4,2,1,3,1,2,5,-9,-9,-9,4
7394714,E12000001,H,2,1,2,4,2,2,1,2,1,2,1,7,5,2,4
7394706,E12000001,H,2,1,1,7,2,2,1,2,1,9,2,5,3,1,3
7394809,E12000001,H,2,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7395369,E12000001,H,1,1,1,4,1,2,1,1,1,1,1,1,6,3,1
7394808,E12000001,H,1,1,2,7,5,2,1,2,1,2,5,6,11,-9,4
7395313,E12000001,H,2,1,2,4,2,2,1,2,1,1,3,9,4,-9,2
7394622,E12000001,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7394820,E12000001,H,1,1,2,8,5,2,1,3,1,2,5,9,10,-9,4
7395014,E12000001,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395190,E12000001,H,1,1,1,8,5,2,1,3,1,2,5,8,6,-9,4
7394569,E12000001,H,2,1,1,4,2,2,1,1,1,2,1,8,4,3,4
7394889,E12000001,H,1,1,2,2,1,2,1,2,1,1,1,7,4,2,4
7394619,E12000001,H,6,1,1,2,1,2,1,1,1,2,1,3,2,3,2
7395186,E12000001,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395305,E12000001,H,2,1,2,5,2,2,1,1,1,2,1,4,11,3,2
7394780,E12000001,H,2,1,1,3,1,2,1,2,1,2,1,8,2,3,3
7394783,E12000001,H,3,1,2,7,5,2,1,4,1,2,5,5,2,-9,3
7394827,E12000001,H,6,1,1,8,1,2,1,2,1,2,5,2,12,-9,2
7394627,E12000001,H,5,1,1,5,1,2,1,3,1,2,1,8,2,3,4
7395009,E12000001,H,2,1,1,7,2,2,1,3,1,2,9,5,2,-9,4
7394852,E12000001,H,2,1,2,5,2,2,1,3,1,2,8,9,5,-9,4
7394834,E12000001,H,3,1,1,2,1,2,1,2,1,1,1,7,4,3,4
7395016,E12000001,H,2,1,2,6,2,2,1,1,1,2,1,6,11,3,2
7394984,E12000001,H,3,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7395208,E12000001,H,3,1,1,3,1,2,1,1,1,1,3,5,3,-9,4
7394828,E12000001,H,1,1,1,6,4,2,1,4,1,2,5,9,4,-9,4
7395007,E12000001,H,2,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7395012,E12000001,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7394826,E12000001,H,2,1,1,5,2,2,1,2,1,2,2,5,3,3,3
7395225,E12000001,H,5,1,2,3,1,2,1,3,1,1,3,6,11,-9,4
7394837,E12000001,H,2,1,2,2,1,2,1,1,1,2,1,6,11,2,4
7395209,E12000001,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394831,E12000001,H,1,1,1,4,1,2,1,2,1,1,8,6,2,-9,4
7394996,E12000001,H,2,1,1,7,2,2,1,3,1,2,5,8,2,-9,4
7395002,E12000001,H,5,1,2,5,1,1,1,2,1,2,4,3,10,3,2
7395008,E12000001,H,2,1,2,6,2,2,1,4,1,2,1,4,3,3,2
7395244,E12000001,H,2,1,2,6,2,2,1,2,1,2,1,9,11,1,4
7395018,E12000001,H,2,1,2,6,2,2,1,3,1,2,1,2,10,3,1
7395235,E12000001,H,5,1,2,2,1,1,1,2,1,1,6,-9,-9,-9,2
7395236,E12000001,H,2,1,2,4,2,2,2,1,3,2,1,2,11,3,2
7395229,E12000001,H,1,1,2,7,4,2,1,2,1,2,5,4,4,-9,2
7394981,E12000001,H,3,1,1,6,4,2,1,2,1,2,5,5,8,-9,1
7394985,E12000001,H,3,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395220,E12000001,H,5,1,2,2,1,2,1,2,1,1,1,6,11,3,4
7394908,E12000001,H,3,1,2,5,4,2,2,1,1,2,1,8,2,3,3
7395010,E12000001,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395356,E12000001,H,2,1,2,6,2,2,1,1,1,2,5,9,10,-9,2
7394944,E12000001,H,2,1,1,7,2,2,1,2,1,2,2,1,2,3,1
7394636,E12000001,H,2,1,1,5,2,2,1,2,1,1,1,1,2,3,1
7395221,E12000001,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394896,E12000001,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394637,E12000001,H,2,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7395331,E12000001,H,3,1,1,8,5,2,1,3,1,2,5,2,2,-9,1
7394638,E12000001,H,2,1,2,3,1,2,1,1,1,2,1,4,9,2,2
7395173,E12000001,H,2,1,2,4,2,2,1,1,1,2,1,2,10,4,1
7395039,E12000001,H,2,1,1,2,1,1,1,2,1,2,6,-9,-9,-9,2
7394931,E12000001,H,1,1,2,6,5,2,1,2,1,2,5,9,8,-9,4
7395284,E12000001,H,5,1,2,8,5,2,1,4,1,2,5,4,9,-9,2
7395035,E12000001,H,5,1,2,5,1,2,1,2,1,1,1,7,4,3,4
7395056,E12000001,H,1,1,1,3,1,2,1,1,1,1,2,4,2,2,2
7395020,E12000001,H,5,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7394918,E12000001,H,2,1,2,4,2,2,1,3,1,1,1,7,4,3,4
7394870,E12000001,H,3,1,2,3,1,2,1,1,1,2,1,3,9,3,2
7395038,E12000001,H,3,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7395191,E12000001,H,1,1,2,4,5,2,1,3,1,2,8,9,2,-9,4
7395162,E12000001,H,1,1,1,7,4,2,1,3,1,2,5,8,2,-9,4
7395025,E12000001,H,2,1,1,7,2,2,1,4,1,2,5,9,2,-9,4
7395026,E12000001,H,1,1,1,8,3,2,1,3,1,2,5,8,2,-9,4
7395023,E12000001,H,1,1,2,8,5,2,1,4,1,9,5,3,11,-9,2
7394901,E12000001,H,3,1,1,3,1,2,1,2,1,2,1,9,6,3,4
7395241,E12000001,H,5,1,1,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7394845,E12000001,H,1,1,1,4,4,2,1,4,1,2,8,-9,-9,-9,4
7395189,E12000001,H,2,1,2,5,2,2,1,1,1,2,1,4,8,3,2
7395045,E12000001,H,3,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7394729,E12000001,H,2,1,2,3,2,2,2,2,3,6,9,-9,-9,-9,4
7394977,E12000001,H,1,1,1,4,4,2,1,2,1,9,3,5,3,-9,3
7395216,E12000001,H,3,1,2,2,1,2,1,1,1,1,9,9,5,-9,4
7395199,E12000001,H,1,1,2,4,1,2,1,2,1,9,1,2,12,3,1
7395053,E12000001,H,5,1,2,4,4,2,1,2,1,2,1,7,4,3,4
7395064,E12000001,H,2,1,2,6,2,2,1,1,1,2,1,4,4,1,2
7394886,E12000001,H,3,1,2,3,1,2,1,3,1,2,1,6,10,2,3
7394531,E12000001,H,3,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7394885,E12000001,H,2,1,2,1,1,1,1,1,1,9,-9,-9,-9,-9,-9
7394794,E12000001,H,1,1,1,4,1,2,1,2,1,9,3,-9,-9,-9,4
7394486,E12000001,H,1,1,1,3,1,2,1,4,1,2,8,9,3,-9,4
7395049,E12000001,H,2,1,1,4,2,2,1,1,1,2,1,3,9,3,2
7395048,E12000001,H,2,1,2,3,2,2,1,1,1,2,1,4,2,3,2
7394753,E12000001,H,2,1,1,4,2,2,1,2,1,2,2,8,4,2,4
7394723,E12000001,H,1,1,1,2,1,2,1,2,1,9,2,5,2,3,3
7395182,E12000001,H,2,1,2,8,2,2,1,1,1,2,5,7,4,-9,2
7394897,E12000001,H,2,1,1,4,2,2,1,4,1,2,1,5,4,3,3
7395001,E12000001,H,2,1,1,3,2,2,1,2,1,1,1,3,11,2,2
7395176,E12000001,H,2,1,1,2,1,2,1,2,1,2,3,9,8,-9,3
7395357,E12000001,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395165,E12000001,H,1,1,1,7,1,2,1,1,1,2,5,5,2,-9,3
7394848,E12000001,H,1,1,1,2,1,2,1,1,1,2,3,9,2,-9,3
7395200,E12000001,H,1,1,1,6,4,2,1,1,1,1,1,2,9,3,1
7395274,E12000001,H,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7394856,E12000001,H,1,1,1,5,4,2,1,5,1,2,8,5,3,-9,3
7394507,E12000001,H,3,1,1,4,1,2,1,3,1,1,8,-9,-9,-9,4
7395355,E12000001,H,1,1,1,5,1,2,1,2,1,1,1,2,8,3,2
7394742,E12000001,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7395086,E12000001,H,5,1,2,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7394995,E12000001,H,3,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395181,E12000001,H,2,1,1,3,2,2,1,2,1,1,1,3,8,3,2
7395151,E12000001,H,2,1,1,4,2,2,1,2,1,2,1,1,4,3,2
7395166,E12000001,H,2,1,2,6,2,2,1,1,1,2,5,5,12,-9,2
7395170,E12000001,H,5,1,2,5,2,2,1,2,1,2,1,6,10,3,3
7395160,E12000001,H,2,1,2,8,2,2,1,3,1,2,5,7,4,-9,4
7395161,E12000001,H,2,1,2,6,2,2,1,2,1,2,5,9,5,-9,4
7395097,E12000001,H,3,1,2,2,1,1,1,1,1,1,4,6,11,-9,2
7395055,E12000001,H,2,1,2,8,2,2,1,3,1,2,5,9,10,-9,4
7395183,E12000001,H,2,1,1,4,1,2,1,2,1,1,1,4,9,3,2
7395159,E12000001,H,3,1,1,4,1,2,1,1,1,2,1,2,3,4,1
7395172,E12000001,H,2,1,1,4,2,2,1,2,1,1,1,2,2,4,1
7394513,E12000001,H,3,1,1,3,1,2,1,2,1,9,1,8,8,3,3
7394844,E12000001,H,5,1,2,3,4,1,1,1,1,1,4,2,10,-9,2
7395339,E12000001,H,2,1,2,6,2,2,1,2,1,2,5,6,11,-9,3
7394616,E12000001,H,2,1,2,1,1,1,1,1,3,6,-9,-9,-9,-9,-9
7394929,E12000001,H,2,1,2,7,2,2,1,3,1,2,5,-9,-9,-9,4
7395114,E12000001,H,5,1,1,2,1,1,1,2,1,2,4,-9,-9,-9,2
7394880,E12000001,H,2,1,1,5,2,2,1,2,1,2,1,9,3,3,4
7394968,E12000001,H,5,1,1,4,1,2,1,2,1,1,9,-9,-9,-9,4
7394939,E12000001,H,2,1,1,5,2,2,1,1,1,2,1,8,6,4,3
7394926,E12000001,H,1,1,2,6,5,2,1,4,1,2,5,8,2,-9,4
7395154,E12000001,H,2,1,1,5,2,2,2,2,1,2,1,3,2,4,1
7395302,E12000001,H,3,1,1,4,1,2,1,2,1,2,2,2,10,3,1
7394512,E12000001,H,4,1,1,3,1,2,1,3,1,1,3,9,8,-9,4
7395103,E12000001,H,3,1,1,3,1,2,1,4,1,1,8,5,1,-9,4
7394978,E12000001,H,2,1,2,5,2,2,1,3,1,9,7,7,5,-9,3
7395058,E12000001,H,1,1,2,7,5,2,1,2,1,2,5,9,2,-9,4
7394786,E12000001,H,2,1,2,2,1,2,1,1,1,2,1,6,10,3,3
7394883,E12000001,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394584,E12000001,H,1,1,1,7,5,2,1,4,1,1,5,-9,-9,-9,4
7394607,E12000001,H,2,1,1,7,2,2,1,3,1,2,5,5,2,-9,3
7395232,E12000001,H,5,1,1,3,1,1,1,1,1,2,6,-9,-9,-9,2
7395133,E12000001,H,3,1,1,5,4,2,1,1,1,2,2,1,5,4,2
7395265,E12000001,H,2,1,2,5,2,2,1,1,1,2,1,4,11,3,2
7395115,E12000001,H,2,1,2,5,2,2,1,2,1,2,1,7,4,2,4
7394841,E12000001,H,1,1,2,6,3,2,1,2,1,2,1,5,11,2,4
7394964,E12000001,H,5,1,2,2,1,2,1,1,1,2,1,6,11,3,4
7395034,E12000001,H,3,1,1,6,4,2,1,3,1,2,1,5,3,3,3
7395252,E12000001,H,1,1,1,3,1,2,1,2,1,2,8,8,2,-9,4
7395111,E12000001,H,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7395116,E12000001,H,3,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7395210,E12000001,H,2,1,1,4,3,2,1,1,1,2,1,4,6,3,2
7394631,E12000001,H,2,1,1,7,2,2,1,3,1,2,5,5,4,-9,3
7394664,E12000001,H,2,1,2,8,2,2,1,2,1,2,5,7,4,-9,4
7394930,E12000001,H,4,1,1,3,1,2,1,2,1,2,1,9,2,3,4
7394752,E12000001,H,-9,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7394882,E12000001,H,2,1,1,8,2,2,1,4,1,2,5,1,2,-9,2
7394781,E12000001,H,2,1,2,6,2,2,1,1,1,2,7,6,11,-9,4
7394665,E12000001,H,2,1,1,6,2,2,1,3,1,2,1,8,6,2,4
7394721,E12000001,H,1,1,2,7,4,2,1,3,1,2,5,6,4,-9,4
7394668,E12000001,H,4,1,1,6,5,2,1,2,1,2,1,3,2,3,2
7395335,E12000001,H,1,1,2,7,5,2,1,1,1,2,5,7,4,-9,4
7394552,E12000001,H,6,1,2,5,1,2,1,2,1,2,1,9,8,2,4
7394850,E12000001,H,-9,3,2,4,4,2,2,1,3,2,9,9,5,-9,-9
7395245,E12000001,H,5,1,2,2,1,2,1,2,1,2,1,6,11,2,3
7394541,E12000001,H,1,1,2,5,4,2,1,4,1,2,8,8,2,-9,4
7394585,E12000001,H,1,1,1,4,1,2,2,2,1,2,1,9,4,3,4
7394683,E12000001,H,-9,2,1,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7394943,E12000001,H,1,1,2,4,1,2,1,2,1,2,1,4,3,3,2
7395362,E12000001,H,2,1,1,7,2,2,1,2,1,2,5,5,2,-9,3
7395316,E12000001,H,5,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7394817,E12000001,H,5,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7394851,E12000001,H,1,1,1,2,1,2,2,1,3,6,1,2,11,3,1
7395291,E12000001,H,1,1,1,8,5,2,2,3,1,2,5,8,2,-9,4
7394528,E12000001,H,2,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7394766,E12000001,H,1,1,2,8,2,2,1,3,1,2,5,1,4,-9,2
7394659,E12000001,H,5,1,1,2,1,2,1,1,1,1,2,5,3,3,3
7394487,E12000001,H,2,1,1,2,1,1,1,1,1,1,4,-9,-9,-9,2
7395137,E12000001,H,3,1,1,5,3,2,1,2,1,1,3,9,3,-9,4
7394532,E12000001,H,3,1,2,5,4,2,1,2,1,9,1,6,11,3,4
7394554,E12000001,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394599,E12000001,H,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395068,E12000001,H,2,1,2,8,2,2,1,3,1,2,5,4,8,-9,2
7394842,E12000001,H,3,1,1,3,1,2,1,1,1,2,1,3,9,3,2
7395037,E12000001,H,2,1,2,6,2,2,1,3,1,2,5,9,8,-9,3
7395032,E12000001,H,4,1,1,2,1,2,1,1,1,1,3,-9,-9,-9,3
7395207,E12000001,H,2,1,2,6,2,2,1,5,1,1,5,9,4,-9,4
7394713,E12000001,H,2,1,1,7,2,2,1,3,1,3,5,2,6,-9,4
7394578,E12000001,H,3,1,1,2,1,2,1,1,1,2,1,5,4,3,3
7395080,E12000001,H,2,1,2,5,3,2,1,3,1,1,1,7,4,1,4
7395052,E12000001,H,1,1,1,2,1,2,1,1,1,2,1,5,3,3,3
7394557,E12000001,H,3,1,1,4,1,2,1,2,1,2,3,9,9,-9,4
7394967,E12000001,H,2,1,2,6,2,2,1,5,1,2,8,7,8,-9,4
7394640,E12000001,H,2,1,1,4,2,2,1,1,1,2,1,8,2,3,3
7394757,E12000001,H,2,1,1,5,2,2,1,1,1,2,2,1,1,4,2
7394788,E12000001,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395174,E12000001,H,2,1,1,6,2,2,1,2,1,2,1,5,3,3,3
7395094,E12000001,H,3,1,1,1,1,1,1,3,1,2,-9,-9,-9,-9,-9
7394517,E12000001,H,6,1,2,2,1,2,2,1,1,2,1,8,12,3,4
7394906,E12000001,H,1,1,1,3,1,2,1,1,2,9,3,5,2,-9,3
7394838,E12000001,H,2,1,2,7,2,2,1,2,1,2,5,9,11,-9,4
